职位id,所属公司,公司名称
7030,,北京中科腾越科技发展有限公司
7031,,北京灵汐科技有限公司
7032,,中科驭数（北京）科技有限公司
7033,,北京天智航医疗科技股份有限公司
7034,,英伟达半导体科技（上海）有限公司
7035,,福州视驰科技有限公司
7036,,上海点甜网络科技有限公司
7037,,加特兰微电子科技（上海）有限公司
7038,,美的集团股份有限公司
7039,,"
于万智驾
"
7040,,南京博仕网络科技有限公司
7041,,北京华捷艾米科技有限公司
7042,,赛尔微半导体科技（南京）有限公司
7043,,上海热像科技股份有限公司
7044,,深圳开立生物医疗科技股份有限公司
7045,,北京天地一格科技有限公司
7046,,宝时得智能技术（上海）有限公司
7047,,深圳虾皮信息科技有限公司
7048,,上海珍为科技有限公司
7049,,深流微智能科技（深圳）有限公司
7050,,际络科技（上海）有限公司
7051,,深圳传音控股股份有限公司
7052,,牛芯半导体（深圳）有限公司
7053,,浙江柔灵科技有限公司
7054,,阿里云计算有限公司
7055,,武汉凌久微电子有限公司
7056,,厦门亿联网络技术股份有限公司
7057,,成都锐芯盛通电子科技有限公司
7058,,北京三快在线科技有限公司
7059,,NANO科技（北京）有限公司
7060,,上海韬润半导体有限公司
7061,,北京开源芯片研究院
7062,,上海泰矽微电子有限公司
7063,,忱芯科技（上海）有限公司
7064,,北京智加智行科技有限公司
7065,,上海镒链科技有限公司
7066,,深圳比特微电子科技有限公司
7067,,上海开策实业有限公司
7068,,北京聚思芯半导体技术有限公司
7069,,北京芯格诺微电子有限公司
7070,,上海狄迈企业管理咨询有限公司
7071,,杭州中亚机械股份有限公司
7072,,深圳市汇图技术有限公司
7073,,深圳市乐心平江科技有限公司
7074,,北京华品博睿网络技术有限公司
7075,,南京领鹊科技有限公司
7076,,北京京深深向科技有限公司
7077,,西安知象光电科技有限公司
7078,,上海索辰信息科技股份有限公司
7079,,光科芯图（北京）科技有限公司
7080,,中科芯磁科技（珠海）有限责任公司
7081,,深圳市新凯来技术有限公司
7082,,维沃移动通信（深圳）有限公司
7083,,上海越域智能科技有限公司
7084,,北京智芯微电子科技有限公司
7085,,北京花牛信息技术有限公司
7086,,深圳曜映科技有限公司
7087,,北京北大方正电子有限公司
7088,,上海耕岩智能科技有限公司
7089,,大连可之科技有限公司
7090,,天枢摇光（北京）计算技术有限公司
7091,,炯熠电子科技（苏州）有限公司
7092,,西湖制药（杭州）有限公司
7093,,美的集团（上海）有限公司
7094,,武汉路特斯科技有限公司
7095,,珠海多创科技有限公司
7096,,"
慧璟咨询
"
7097,,深圳量匠智造科技有限公司
7098,,抖音视界有限公司
7099,,南京能利芯科技有限公司
7100,,北京卓誉科技有限公司
7101,,赛纳生物科技（广州）有限公司
7102,,平头哥（上海）半导体技术有限公司
7103,,芯和半导体科技（上海）股份有限公司
7104,,奇瑞汽车股份有限公司
7105,,探维科技（北京）有限公司
7106,,北京中电华大电子设计有限责任公司
7107,,芯来科技（武汉）有限公司
7108,,深圳云豹智能有限公司
7109,,上海非夕机器人科技有限公司
7110,,共达地创新技术（深圳）有限公司
7111,,跨越速运集团有限公司
7112,,中公高科养护科技股份有限公司
7113,,深圳市深意通电子商务有限公司
7114,,上海朗合医疗器械有限公司
7115,,深圳市南方硅谷半导体股份有限公司
7116,,北京超维世纪科技有限公司
7117,,广州汇量信息科技有限公司
7118,,珞石（北京）科技有限公司
7119,,安徽高创科技有限公司
7120,,上海招隐企业管理咨询有限公司
7121,,上海欧思微电子技术有限公司
7122,,苏州芯慧联半导体科技有限公司
7123,,浙江极氪智能科技有限公司
7124,,上海示其商务咨询有限公司
7125,,合肥海图微电子有限公司
7126,,深圳市微源半导体股份有限公司
7127,,晶艺半导体有限公司
7128,,上海哔哩哔哩科技有限公司
7129,,北京明宇未来科技有限公司
7130,,中科创达软件股份有限公司
7131,,九坤投资（北京）有限公司
7132,,格科微电子（上海）有限公司
7133,,杭州赛博无限科技服务有限公司
7134,,吉利汽车研究院（宁波）有限公司
7135,,上海移芯通信科技有限公司
7136,,青岛柯锐思德电子科技有限公司
7137,,深圳市华普微电子股份有限公司
7138,,上海脑虎科技有限公司
7139,,北京清微智能科技有限公司
7140,,深圳速境生活科技有限公司
7141,,上海哈啰普惠科技有限公司
7142,,诺竹科技（上海）有限公司
7143,,深圳市宏事达能源科技有限公司
7144,,湖北九同方微电子有限公司
7145,,银牛微电子（无锡）有限责任公司
7146,,深圳度影医疗科技有限公司
7147,,中科寒武纪科技股份有限公司
7148,,腾讯科技（北京）有限公司
7149,,珠海宽德私募基金管理有限公司
7150,,源江（南京）光集成芯片科技有限公司
7151,,小红书科技有限公司
7152,,浙江白马科技有限公司
7153,,深圳市其域创新科技有限公司
7154,,江西思贤数据科技有限公司
7155,,上海优睿谱半导体设备有限公司
7156,,世瞳（上海）微电子科技有限公司
7157,,华为技术服务有限公司
7158,,极纳人工智能（北京）有限公司
7159,,深圳市山海半导体科技有限公司
7160,,北京阿帕科蓝科技有限公司
7161,,"
哲库
"
7162,,芯瑞微（上海）电子科技有限公司
7163,,上海合见工业软件集团有限公司
7164,,未岚大陆（北京）科技有限公司
7165,,广东美的制冷设备有限公司
7166,,苏州舜云工程软件有限公司
7167,,禾多科技（北京）有限公司
7168,,腾讯音乐娱乐科技（深圳）有限公司
7169,,珠海全志科技股份有限公司
7170,,北京美图之家科技有限公司
7171,,南京集成电路设计服务产业创新中心有限公司
7172,,上海量宇私募基金管理有限公司
7173,,芯合电子（上海）有限公司
7174,,深圳市科思科技股份有限公司
7175,,西安芯瞳半导体技术有限公司
7176,,亚马逊（中国）投资有限公司
7177,,华为技术有限公司
7178,,浙江雷娜科技有限公司
7179,,上海蔚来汽车有限公司
7180,,荣耀终端有限公司
7181,,西安荣耀终端有限公司
7182,,上海华为技术有限公司
7183,,展讯通信（上海）有限公司
7184,,四川卡森科技有限公司
7185,,中国工程物理研究院上海激光等离子体研究所
7186,,南京瑞源生物技术有限公司
7187,,深圳市东正光学技术有限公司
7188,,浙江老鹰半导体技术有限公司
7189,,努美（北京）科技有限公司
7190,,东莞讯滔电子有限公司
7191,,武汉凯迪电力环保有限公司
7192,,脉得智能科技（无锡）有限公司
7193,,海信空调有限公司
7194,,无锡小天鹅电器有限公司
7195,,广东美的厨房电器制造有限公司
7196,,北京国网富达科技发展有限责任公司
7197,,深圳市湖山科技有限公司
7198,,英特仿真科技（西安）有限公司
7199,,有研（广东）新材料技术研究院
7200,,广州高澜节能技术股份有限公司
7201,,江苏同橙科技有限公司
7202,,国农机器人产业创新研究院（江苏）有限公司
7203,,北京根网科技有限公司
7204,,深圳荞漾人工智能集团有限公司
7205,,博奥生物集团有限公司
7206,,盖州市卫华机动车驾驶员服务有限公司
7207,,南京原磊纳米材料有限公司
7208,,中科超睿（青岛）技术有限公司
7209,,北京金浩林勘探技术有限公司
7210,,北京中森国际工程咨询有限责任公司
7211,,阿贝光学技术（福建）有限公司
7212,,生物岛实验室
7213,,河北子曰机械设备有限公司
7214,,陕西德创数字工业智能科技有限公司
7215,,"
中国电子科技集团...
"
7216,,上海安甲生物科技有限公司
7217,,南京智悠科技发展有限公司
7218,,"
华大研究院
"
7219,,上海复旦复达科技有限公司
7220,,四川数字交通科技股份有限公司
7221,,中煤科工集团重庆研究院有限公司
7222,,浙江盛泰服装集团股份有限公司
7223,,湖北省楚天云有限公司
7224,,南京玻璃纤维研究设计院有限公司
7225,,武汉乐星图科技有限公司
7226,,时空视界智能科技（福建）有限公司
7227,,宁波尚进自动化科技有限公司
7228,,上海派森诺生物科技股份有限公司
7229,,杭州诺辉健康科技有限公司
7230,,科企岛（上海）网络技术有限公司
7231,,"
上海交大四川研究院
"
7232,,北京罗克维尔斯科技有限公司
7233,,材料科学姑苏实验室
7234,,合肥芯投微电子有限公司
7235,,源资信息科技（上海）有限公司
7236,,精锐动力科技（深圳）有限公司
7237,,无锡先导智能装备股份有限公司
7238,,杭州宏领商务会展有限公司
7239,,北京工业互联网技术创新与产业发展联盟
7240,,蚂蚁科技集团股份有限公司
7241,,大连时代海棠文化传播有限公司
7242,,山东广电信通网络运营有限公司
7243,,上海煊湘信息科技有限公司
7244,,"
中国航天科工
"
7245,,中国科学院计算机网络信息中心
7246,,山东伏羲智库互联网研究院
7247,,上海交通大学
7248,,北京聆犀文化科技有限公司
7249,,杭州和方电力设备制造有限公司
7250,,海南优尼科尔生物科技有限公司
7251,,上海贝泰妮生物科技有限公司
7252,,上海大牙牙健康科技有限公司
7253,,蓝帆医疗股份有限公司
7254,,中化学科学技术研究有限公司
7255,,济南晶正电子科技有限公司
7256,,深圳市雷赛智能控制股份有限公司
7257,,西安国联质量检测技术股份有限公司
7258,,会通新材料股份有限公司
7259,,江西中洪博元生物技术有限公司
7260,,延锋国际汽车技术有限公司
7261,,苏州三体生物科技有限公司
7262,,深圳增强现实技术有限公司
7263,,山东嘉洁塑业有限公司
7264,,西安凯翔光电科技有限公司
7265,,烟台杰瑞石油装备技术有限公司
7266,,辽宁创科医疗有限公司
7267,,武汉华中天经通视科技有限公司
7268,,深圳TCL新技术有限公司
7269,,北京医智影科技有限公司
7270,,中国中元国际工程有限公司
7271,,东莞太洋新材料科技有限公司
7272,,佛山市川野调味品有限公司
7273,,长春长光辰英生物科学仪器有限公司
7274,,"
山东中科益虫
"
7275,,广东光华科技股份有限公司
7276,,大连创锐光谱科技有限公司
7277,,万向一二三股份公司
7278,,宁波阿酷电气有限公司
7279,,多莱泌生物科技（武汉）有限公司
7280,,广州数程科技有限公司
7281,,杭州金杭包装印业有限公司
7282,,深圳市雷赛智能控制股份有限公司
7283,,延锋国际汽车技术有限公司
7284,,江苏鲁汶仪器股份有限公司
7285,,上海圣弘生物科技有限公司
7286,,NANO科技（北京）有限公司
7287,,诺思贝瑞新材料科技（苏州）有限公司
7288,,广汉诺尔涂邦涂料有限公司
7289,,深圳市三利谱光电科技股份有限公司
7290,,深圳市恒纬祥科技有限公司
7291,,"
华泽九鼎
"
7292,,珠海市澳加联盈生物科技有限公司
7293,,宁德新能源科技有限公司
7294,,西安艾蒙希科技有限公司
7295,,深圳市容大生物科技股份有限公司
7296,,卫圣康医学科技（江苏）有限公司
7297,,湖北神地汇丰科技有限公司
7298,,长沙幻音电子科技有限公司
7299,,杭州和方电力设备制造有限公司
7300,,海南优尼科尔生物科技有限公司
7301,,久心医疗科技（苏州）有限公司
7302,,洛阳沃虹石化设备有限公司
7303,,吉林省中研高分子材料股份有限公司
7304,,扬森（天津）医学检验有限公司
7305,,深圳纽迪瑞科技开发有限公司
7306,,河北智达光电科技股份有限公司
7307,,北京幸福益生高新技术有限公司
7308,,苏州硅基生物科技有限公司
7309,,艾泰克仪器科技（南京）有限公司
7310,,金禾佳农（北京）生物技术有限公司
